id,name,team,pos,matchup,age,ssn-gms,pass-2pt,pass-att,pass-cmp,pass-1d,pass-int,pass-sck,pass-td,pass-yds,pass-y/att,rush-2pt,rush-2pt,rush-car,rush-1d,rush-td,rush-yds,rec-1d,rec-rec,rec-td,rec-yds,kr-td,kr-yds,pr-td,pr-yds,kck-xpa,kck-xpc,kck-xpm,kck-fga,kck-fgc,kck-fgm,tmd-2pr,tmd-blk,tmd-fmf,tmd-fmr,tmd-int,tmd-pa,tmd-sck,tmd-saf,tmd-td,tmd-ya,ppg
AddiJo00,Jordan Addison,MIN,wr,@ 10:10 PM EDT,21,14.7,,,,,,,,,,,,2.0,0.4,,10.0,38.8,62.8,5.2,787.3,,,,,,,,,,,,,,,,,,,,,11.84
WalkKe01,Ken Walker III,SEA,rb,@ 10:10 PM EDT,23,14.3,,,,,,,,,,,,191.5,42.7,6.0,914.7,11.0,26.1,0.8,168.3,,,,,,,,,,,,,,,,,,,,,12.12
PachIs00,Isiah Pacheco,KC,rb,@ 10:10 PM EDT,24,14.3,,,,,,,,,,,,185.5,41.6,6.3,878.3,10.9,21.6,1.2,204.7,0.0,69.2,,,,,,,,,,,,,,,,,,,12.1
WillJa08,Javonte Williams,DEN,rb,@ 10:10 PM EDT,23,14.2,,,,,,,,,,,,149.0,29.3,4.8,610.0,18.4,41.7,2.5,267.0,,,,,,,,,,,,,,,,,,,,,12.1
DotsJa00,Jahan Dotson,WAS,wr,@ 10:10 PM EDT,23,14.7,,,,,,,,,,,,3.2,0.8,0.0,18.7,38.9,61.1,4.6,812.3,,,,,,,,,,,,,,,,,,,,,11.71
McLaTe00,Terry McLaurin,WAS,wr,@ 10:10 PM EDT,28,14.7,,,,,,,,,,,,3.2,0.8,0.0,18.7,39.3,59.5,3.9,850.0,,,,,,,,,,,,,,,,,,,,,11.59
FlowZa00,Zay Flowers,BAL,wr,@ 10:10 PM EDT,23,14.7,,,,,,,,,,,,4.0,1.6,0.7,23.3,37.1,61.9,4.3,741.0,,,,,,,,,,,,,,,,,,,,,11.45
SandMi00,Miles Sanders,CAR,rb,@ 10:10 PM EDT,26,14.3,,,,,,,,,,,,176.6,38.0,5.0,823.0,13.4,30.5,1.0,211.3,,,,,,,,,,,,,,,,,,,,,11.72
WhitRa00,Rachaad White,TB,rb,@ 10:10 PM EDT,24,14.3,,,,,,,,,,,,195.1,33.3,4.4,720.7,16.5,38.1,1.3,247.3,,,,,,,,,,,,,,,,,,,,,11.63
JeudJe00,Jerry Jeudy,DEN,wr,@ 10:10 PM EDT,24,14.7,,,,,,,,,,,,2.5,0.6,0.0,14.7,37.2,57.5,4.8,785.0,,,,,,,,,,,,,,,,,,,,,11.33
HallBr01,Breece Hall,NYJ,rb,@ 10:10 PM EDT,22,13.7,,,,,,,,,,,,154.8,36.1,5.3,767.0,13.1,26.9,1.5,230.7,,,,,,,,,,,,,,,,,,,,,12.08
MoorDJ00,DJ Moore,CHI,wr,@ 10:10 PM EDT,26,14.7,,,,,,,,,,,,6.1,1.9,0.4,36.7,35.2,55.0,4.3,738.7,,,,,,,,,,,,,,,,,,,,,10.92
MattAl01,Alexander Mattison,MIN,rb,@ 10:10 PM EDT,25,12.7,,,,,,,,,,,,176.0,32.7,5.7,672.3,13.2,29.8,1.4,204.7,,,,,,,,,,,,,,,,,,,,,12.45
MayfBa00,Baker Mayfield,TB,qb,@ 10:10 PM EDT,28,15.0,,379.9,247.5,136.8,8.9,16.0,14.1,2658.0,7.0,,,31.4,5.3,1.0,107.3,,,,,,,,,,,,,,,,,,,,,,,,,10.56
KirkCh00,Christian Kirk,JAX,wr,@ 10:10 PM EDT,26,14.7,,,,,,,,,,,,2.7,0.7,0.0,16.0,34.7,56.7,4.9,697.7,,,,,,,,,,,,,,,,,,,,,10.73
JohnDi01,Diontae Johnson,PIT,wr,@ 10:10 PM EDT,27,13.0,,,,,,,,,,,,3.8,1.2,0.4,21.7,36.6,64.6,2.8,710.7,,,,,,,,,,,,,,,,,,,,,12.03
RiddDe00,Desmond Ridder,ATL,qb,@ 10:10 PM EDT,24,14.3,,327.0,212.4,118.7,8.5,18.0,14.2,2334.0,7.1,,,40.7,8.2,1.4,169.7,,,,,,,,,,,,,,,,,,,,,,,,,10.86
BrowMa05,Marquise Brown,ARI,wr,@ 10:10 PM EDT,26,14.7,,,,,,,,,,,,1.2,,,,35.9,61.7,3.8,705.7,,,,,,,,,,,,,,,,,,,,,10.53
SwifDA00,D&apos;Andre Swift,PHI,rb,@ 10:10 PM EDT,24,14.3,,,,,,,,,,,,130.1,29.8,4.6,629.3,13.5,28.8,2.4,218.0,,,,,,,,,,,,,,,,,,,,,10.78
JoneZa00,Zay Jones,JAX,wr,@ 10:10 PM EDT,28,14.7,,,,,,,,,,,,1.3,0.4,0.0,9.3,33.6,59.4,5.1,628.7,,,,,,,,,,,,,,,,,,,,,10.5
SuttCo00,Courtland Sutton,DEN,wr,@ 10:10 PM EDT,28,14.7,,,,,,,,,,,,,,,,34.9,54.5,4.3,732.0,,,,,,,,,,,,,,,,,,,,,10.48
KamaAl00,Alvin Kamara,NO,rb,@ 10:10 PM EDT,28,13.7,,,,,,,,,,,,130.4,23.4,2.4,524.7,19.9,41.1,2.2,334.0,,,,,,,,,,,,,,,,,,,,,11.2
RobiBr01,Brian Robinson Jr,WAS,rb,@ 10:10 PM EDT,24,14.3,,,,,,,,,,,,193.7,36.9,5.2,789.3,8.9,21.3,1.1,136.3,,,,,,,,,,,,,,,,,,,,,10.48
ThomMi02,Michael Thomas,NO,wr,@ 10:10 PM EDT,30,14.7,,,,,,,,,,,,,,,,34.0,57.7,4.1,669.0,,,,,,,,,,,,,,,,,,,,,10.17
TaylJo02,Jonathan Taylor,IND,rb,@ 10:10 PM EDT,24,12.7,,,,,,,,,,,,157.7,34.0,4.8,727.7,10.5,23.0,1.2,175.3,,,,,,,,,,,,,,,,,,,,,11.62
DillA.00,AJ Dillon,GB,rb,@ 10:10 PM EDT,25,14.3,,,,,,,,,,,,157.4,32.0,6.3,638.0,10.9,24.0,0.8,183.7,,,,,,,,,,,,,,,,,,,,,10.31
SmitJa02,Jaxon Smith-Njigba,SEA,wr,@ 10:10 PM EDT,21,14.7,,,,,,,,,,,,0.7,0.1,,3.3,32.8,54.9,4.6,647.0,,,,,,,,,,,,,,,,,,,,,10.06
PickGe00,George Pickens,PIT,wr,@ 10:10 PM EDT,22,14.7,,,,,,,,,,,,1.3,0.3,,6.7,34.7,52.7,3.1,754.7,,,,,,,,,,,,,,,,,,,,,10.05
CollNi00,Nico Collins,HOU,wr,@ 10:10 PM EDT,24,14.7,,,,,,,,,,,,1.1,0.3,0.0,7.7,33.5,53.2,3.5,700.7,,,,,,,,,,,,,,,,,,,,,9.91
KittGe00,George Kittle,SF,te,@ 10:10 PM EDT,30,14.7,,,,,,,,,,,,,,,,30.5,49.2,5.9,606.0,,,,,,,,,,,,,,,,,,,,,9.89
MurrKy00,Kyler Murray,ARI,qb,@ 10:10 PM EDT,26,9.5,,302.3,202.2,109.5,6.9,13.3,10.9,2010.3,6.7,,,50.6,12.4,1.8,263.3,,,,,,,,,,,,,,,,,,,,,,,,,15.3
AllgTy00,Tyler Allgeier,ATL,rb,@ 10:10 PM EDT,23,14.3,,,,,,,,,,,,138.9,33.1,6.5,660.0,9.0,20.1,0.8,154.0,,,,,,,,,,,,,,,,,,,,,10.09
LondDr00,Drake London,ATL,wr,@ 10:10 PM EDT,22,14.7,,,,,,,,,,,,,,,,32.8,55.4,4.0,650.0,,,,,,,,,,,,,,,,,,,,,9.85
DaviGa01,Gabe Davis,BUF,wr,@ 10:10 PM EDT,24,14.7,,,,,,,,,,,,,,,,30.8,42.9,5.5,686.7,,,,,,,,,,,,,,,,,,,,,9.84
EngrEv00,Evan Engram,JAX,te,@ 10:10 PM EDT,29,14.7,,,,,,,,,,,,,,,,33.1,60.1,3.3,620.0,,,,,,,,,,,,,,,,,,,,,9.66
GoedDa00,Dallas Goedert,PHI,te,@ 10:10 PM EDT,28,14.7,,,,,,,,,,,,,,,,31.2,52.6,4.4,614.0,,,,,,,,,,,,,,,,,,,,,9.57
WallDa00,Darren Waller,NYG,te,@ 10:10 PM EDT,31,14.7,,,,,,,,,,,,,,,,31.5,53.6,4.2,616.7,,,,,,,,,,,,,,,,,,,,,9.57
CookBr01,Brandin Cooks,DAL,wr,@ 10:10 PM EDT,30,13.0,,,,,,,,,,,,0.7,0.1,,3.3,30.7,50.7,4.5,615.7,,,,,,,,,,,,,,,,,,,,,10.72
CookDa00,Dalvin Cook,NYJ,rb,@ 10:10 PM EDT,28,14.3,,,,,,,,,,,,144.1,28.9,4.1,617.7,12.5,27.4,0.8,211.0,,,,,,,,,,,,,,,,,,,,,9.69
FreiPa00,Pat Freiermuth,PIT,te,@ 10:10 PM EDT,25,14.7,,,,,,,,,,,,,,,,31.5,55.5,3.7,603.7,,,,,,,,,,,,,,,,,,,,,9.41
MoonDa00,Darnell Mooney,CHI,wr,@ 10:10 PM EDT,26,14.7,,,,,,,,,,,,1.3,0.3,,6.7,31.4,50.7,3.6,648.0,,,,,,,,,,,,,,,,,,,,,9.39
NacuPu00,Puka Nacua,LAR,wr,@ 10:10 PM EDT,22,13.7,,,,,,,,,,,,4.0,1.1,0.3,20.0,29.6,51.2,3.9,574.3,0.1,142.2,0.1,60.4,,,,,,,,,,,,,,,,,9.9
BurkTr00,Treylon Burks,TEN,wr,@ 10:10 PM EDT,23,14.7,,,,,,,,,,,,3.9,0.5,,13.3,30.4,47.4,3.3,648.3,,,,,,,,,,,,,,,,,,,,,9.08
MoorEl00,Elijah Moore,CLE,wr,@ 10:10 PM EDT,23,14.7,,,,,,,,,,,,8.2,1.5,0.3,30.0,28.9,48.9,3.5,577.0,,,,,,,,,,,,,,,,,,,,,9.05
WarrJa00,Jaylen Warren,PIT,rb,@ 10:10 PM EDT,24,14.3,,,,,,,,,,,,116.6,24.3,3.1,528.0,14.6,32.3,1.0,236.0,,,,,,,,,,,,,,,,,,,,,9.25
TuckJu44,Justin Tucker,BAL,pk,@ 10:10 PM EDT,33,15.0,,,,,,,,,,,,,,,,,,,,,,,,38.0,36.5,,35.5,32.0,3.5,,,,,,,,,,,8.83
GainKe00,Kenneth Gainwell,PHI,rb,@ 10:10 PM EDT,24,14.0,,,,,,,,,,,,113.9,24.4,4.2,503.3,12.0,26.7,1.9,186.7,,,,,,,,,,,,,,,,,,,,,9.39
DoubRo00,Romeo Doubs,GB,wr,@ 10:10 PM EDT,23,14.7,,,,,,,,,,,,0.7,0.1,,3.3,29.0,50.6,4.1,558.0,,,,,,,,,,,,,,,,,,,,,8.95
PittKy00,Kyle Pitts,ATL,te,@ 10:10 PM EDT,23,14.7,,,,,,,,,,,,1.3,0.3,,6.7,29.5,45.8,3.7,624.7,,,,,,,,,,,,,,,,,,,,,8.93
McKiJe01,Jerick McKinnon,KC,rb,@ 10:10 PM EDT,31,14.3,,,,,,,,,,,,50.3,10.2,1.9,206.0,20.5,39.8,4.1,348.7,,,,,,,,,,,,,,,,,,,,,9.12
LazaAl00,Allen Lazard,NYJ,wr,@ 10:10 PM EDT,27,14.7,,,,,,,,,,,,1.3,0.3,,6.7,28.9,45.5,3.6,609.7,,,,,,,,,,,,,,,,,,,,,8.79
MoorSk00,Skyy Moore,KC,wr,@ 10:10 PM EDT,23,14.7,,,,,,,,,,,,3.2,0.4,,10.0,29.2,48.7,3.2,590.3,,,,,,,,,,,,,,,,,,,,,8.73
PeriSa00,Samaje Perine,DEN,rb,@ 10:10 PM EDT,28,14.3,,,,,,,,,,,,124.0,24.1,3.5,513.0,13.0,28.4,1.1,216.3,,,,,,,,,,,,,,,,,,,,,8.94
NjokDa00,David Njoku,CLE,te,@ 10:10 PM EDT,27,14.7,,,,,,,,,,,,,,,,28.2,48.0,4.1,552.7,,,,,,,,,,,,,,,,,,,,,8.71
WillKy02,Kyren Williams,LAR,rb,@ 10:10 PM EDT,23,14.3,,,,,,,,,,,,112.5,22.1,4.4,438.3,13.1,28.0,1.3,222.7,0.1,213.3,0.1,40.3,,,,,,,,,,,,,,,,,8.88
SamuCu00,Curtis Samuel,WAS,wr,@ 10:10 PM EDT,27,14.7,,,,,,,,,,,,11.7,1.8,0.4,36.7,28.1,51.1,2.8,531.7,,,,,,,,,,,,,,,,,,,,,8.65
KincDa00,Dalton Kincaid,BUF,te,@ 10:10 PM EDT,24,14.7,,,,,,,,,,,,,,,,27.1,47.2,4.6,515.3,,,,,,,,,,,,,,,,,,,,,8.6
HerbKh00,Khalil Herbert,CHI,rb,@ 10:10 PM EDT,25,14.3,,,,,,,,,,,,152.5,31.5,4.2,680.7,7.3,15.6,0.8,135.0,,,,,,,,,,,,,,,,,,,,,8.79
HillJu00,Justice Hill,BAL,rb,@ 10:10 PM EDT,25,14.3,,,,,,,,,,,,128.8,27.6,5.1,560.7,8.3,19.3,0.9,135.7,,,,,,,,,,,,,,,,,,,,,8.62
AtweTu00,Tutu Atwell,LAR,wr,@ 10:10 PM EDT,24,13.9,,,,,,,,,,,,4.4,1.1,0.1,26.7,28.0,42.9,2.6,609.7,0.0,71.1,0.0,20.6,,,,,,,,,,,,,,,,,8.82
ThieAd00,Adam Thielen,CAR,wr,@ 10:10 PM EDT,33,14.7,,,,,,,,,,,,,,,,27.3,49.1,3.6,513.3,,,,,,,,,,,,,,,,,,,,,8.33
HigbTy01,Tyler Higbee,LAR,te,@ 10:10 PM EDT,30,14.7,,,,,,,,,,,,,,,,26.9,50.0,3.9,486.3,,,,,,,,,,,,,,,,,,,,,8.33
ErtzZa00,Zach Ertz,ARI,te,@ 10:10 PM EDT,32,14.4,,,,,,,,,,,,,,,,27.9,56.0,3.1,469.3,,,,,,,,,,,,,,,,,,,,,8.45
JohnJu00,Juwan Johnson,NO,te,@ 10:10 PM EDT,27,14.7,,,,,,,,,,,,,,,,26.2,44.1,4.3,514.0,,,,,,,,,,,,,,,,,,,,,8.27
ToneKa00,Kadarius Toney,KC,wr,@ 10:10 PM EDT,24,14.7,,,,,,,,,,,,9.0,1.8,0.7,26.7,24.8,41.9,3.9,489.3,,,,,,,,,,,,,,,,,,,,,8.25
ElliEz00,Ezekiel Elliott,NE,rb,@ 10:10 PM EDT,28,14.3,,,,,,,,,,,,123.6,25.3,5.5,491.3,8.9,21.2,0.8,139.7,,,,,,,,,,,,,,,,,,,,,8.44
HenrHu00,Hunter Henry,NE,te,@ 10:10 PM EDT,28,14.7,,,,,,,,,,,,,,,,26.2,43.6,4.2,521.3,,,,,,,,,,,,,,,,,,,,,8.23
LapoSa00,Sam LaPorta,DET,te,@ 10:10 PM EDT,22,14.7,,,,,,,,,,,,,,,,26.4,48.3,3.7,486.0,,,,,,,,,,,,,,,,,,,,,8.13
KmetCo00,Cole Kmet,CHI,te,@ 10:10 PM EDT,24,14.7,,,,,,,,,,,,,,,,26.2,48.0,3.9,480.0,,,,,,,,,,,,,,,,,,,,,8.13
SchuDa00,Dalton Schultz,HOU,te,@ 10:10 PM EDT,27,14.7,,,,,,,,,,,,,,,,26.0,47.6,3.8,477.7,,,,,,,,,,,,,,,,,,,,,8.04
GallMi00,Michael Gallup,DAL,wr,@ 10:10 PM EDT,27,14.7,,,,,,,,,,,,,,,,25.2,41.7,4.2,503.7,,,,,,,,,,,,,,,,,,,,,8.01
BoydTy00,Tyler Boyd,CIN,wr,@ 10:10 PM EDT,28,14.7,,,,,,,,,,,,,,,,26.2,43.3,3.5,531.7,,,,,,,,,,,,,,,,,,,,,8.01
OsboKJ00,K.J. Osborn,MIN,wr,@ 10:10 PM EDT,26,14.7,,,,,,,,,,,,1.8,0.5,0.0,11.0,25.5,44.8,3.7,486.7,,,,,,,,,,,,,,,,,,,,,7.98
EdwaGu00,Gus Edwards,BAL,rb,@ 10:10 PM EDT,28,14.3,,,,,,,,,,,,132.1,30.3,4.8,635.3,5.1,11.3,0.8,96.0,,,,,,,,,,,,,,,,,,,,,8.15
MingJo00,Jonathan Mingo,CAR,wr,@ 10:10 PM EDT,22,14.7,,,,,,,,,,,,0.7,0.1,,3.3,26.7,44.1,2.9,547.3,,,,,,,,,,,,,,,,,,,,,7.96
WoodRo01,Robert Woods,HOU,wr,@ 10:10 PM EDT,31,14.7,,,,,,,,,,,,,,,,27.5,47.2,2.3,551.3,,,,,,,,,,,,,,,,,,,,,7.92
MoodJa44,Jake Moody,SF,pk,@ 10:10 PM EDT,23,15.0,,,,,,,,,,,,,,,,,,,,,,,,44.0,42.0,,28.0,24.0,4.0,,,,,,,,,,,7.6
BassTy44,Tyler Bass,BUF,pk,@ 10:10 PM EDT,26,15.0,,,,,,,,,,,,,,,,,,,,,,,,43.0,41.0,,28.2,24.3,3.9,,,,,,,,,,,7.59
SmitIr01,Irv Smith Jr.,CIN,te,@ 10:10 PM EDT,25,14.7,,,,,,,,,,,,,,,,24.5,47.0,3.9,427.3,,,,,,,,,,,,,,,,,,,,,7.73
MostRa00,Raheem Mostert,MIA,rb,@ 10:10 PM EDT,31,14.3,,,,,,,,,,,,123.4,27.1,3.3,593.7,6.9,15.6,1.3,116.0,0.0,127.9,,,,,,,,,,,,,,,,,,,7.9
GibsAn00,Antonio Gibson,WAS,rb,@ 10:10 PM EDT,25,14.3,,,,,,,,,,,,74.2,14.0,2.4,289.0,16.1,34.9,1.7,261.0,0.1,391.9,,,,,,,,,,,,,,,,,,,7.88
CharZa00,Zach Charbonnet,SEA,rb,@ 10:10 PM EDT,22,14.3,,,,,,,,,,,,88.0,19.5,4.0,385.3,11.6,25.4,1.1,194.7,,,,,,,,,,,,,,,,,,,,,7.86
ValdMa00,Marquez Valdes-Scantling,KC,wr,@ 10:10 PM EDT,29,14.7,,,,,,,,,,,,0.7,0.1,,3.3,24.9,35.1,3.4,566.0,,,,,,,,,,,,,,,,,,,,,7.67
JohnRo07,Roschon Johnson,CHI,rb,@ 10:10 PM EDT,22,14.3,,,,,,,,,,,,84.6,18.4,3.8,363.0,11.4,24.3,1.7,189.7,,,,,,,,,,,,,,,,,,,,,7.82
McPhEv44,Evan McPherson,CIN,pk,@ 10:10 PM EDT,24,15.0,,,,,,,,,,,,,,,,,,,,,,,,43.7,41.0,,26.9,23.4,3.5,,,,,,,,,,,7.41
GayxMa44,Matt Gay,IND,pk,@ 10:10 PM EDT,29,15.0,,,,,,,,,,,,,,,,,,,,,,,,33.1,31.3,,28.2,26.5,1.7,,,,,,,,,,,7.39
RylaCh00,Chad Ryland,NE,pk,@ 10:10 PM EDT,24,15.0,,,,,,,,,,,,,,,,,,,,,,,,30.9,28.2,,30.9,27.4,3.5,,,,,,,,,,,7.36
MimsMa00,Marvin Mims Jr.,DEN,wr,@ 10:10 PM EDT,21,14.7,,,,,,,,,,,,1.3,0.3,,6.7,24.9,40.2,2.9,518.0,0.1,306.0,0.1,122.8,,,,,,,,,,,,,,,,,7.51
BigsTa00,Tank Bigsby,JAX,rb,@ 10:10 PM EDT,22,14.3,,,,,,,,,,,,98.6,21.1,4.6,409.3,9.3,20.8,0.9,157.3,,,,,,,,,,,,,,,,,,,,,7.64
CarlDa44,Daniel Carlson,LV,pk,@ 10:10 PM EDT,28,15.0,,,,,,,,,,,,,,,,,,,,,,,,32.0,30.0,,30.0,26.5,3.5,,,,,,,,,,,7.3
JeffVa00,Van Jefferson,ATL,wr,@ 10:10 PM EDT,27,13.9,,,,,,,,,,,,,,,,24.6,38.5,3.1,522.7,,,,,,,,,,,,,,,,,,,,,7.84
DickCa44,Cameron Dicker,LAC,pk,@ 10:10 PM EDT,23,15.0,,,,,,,,,,,,,,,,,,,,,,,,36.5,34.5,,27.4,24.7,2.7,,,,,,,,,,,7.24
DownJo00,Josh Downs,IND,wr,@ 10:10 PM EDT,22,14.7,,,,,,,,,,,,1.3,0.3,,6.7,24.4,41.3,2.9,491.3,,,0.1,46.9,,,,,,,,,,,,,,,,,7.39
BeckOd01,Odell Beckham Jr,BAL,wr,@ 10:10 PM EDT,30,14.7,,,,,,,,,,,,1.3,0.3,,6.7,24.0,37.1,3.2,514.7,,,,,,,,,,,,,,,,,,,,,7.39
OkonCh00,Chigoziem Okonkwo,TEN,te,@ 10:10 PM EDT,24,14.7,,,,,,,,,,,,1.3,0.1,,3.3,23.9,39.7,3.4,481.3,,,,,,,,,,,,,,,,,,,,,7.39
HursHa00,Hayden Hurst,CAR,te,@ 10:10 PM EDT,30,14.7,,,,,,,,,,,,,,,,24.2,46.6,3.1,426.7,,,,,,,,,,,,,,,,,,,,,7.35
PineEd44,Eddy Piñeiro,CAR,pk,@ 10:10 PM EDT,28,15.0,,,,,,,,,,,,,,,,,,,,,,,,26.0,24.3,,30.0,27.8,2.2,,,,,,,,,,,7.18
MyerJa44,Jason Myers,SEA,pk,@ 10:10 PM EDT,32,15.0,,,,,,,,,,,,,,,,,,,,,,,,38.8,36.2,,26.5,23.8,2.7,,,,,,,,,,,7.17
KooxYo99,Younghoe Koo,ATL,pk,@ 10:10 PM EDT,29,15.0,,,,,,,,,,,,,,,,,,,,,,,,30.0,28.0,,31.0,26.5,4.5,,,,,,,,,,,7.17
PattRi44,Riley Patterson,DET,pk,@ 10:10 PM EDT,25,15.0,,,,,,,,,,,,,,,,,,,,,,,,42.0,40.0,,26.5,22.5,4.0,,,,,,,,,,,7.17
JoseGr44,Greg Joseph,MIN,pk,@ 10:10 PM EDT,29,15.0,,,,,,,,,,,,,,,,,,,,,,,,37.5,34.0,,28.7,24.3,4.4,,,,,,,,,,,7.13
ReedJa01,Jayden Reed,GB,wr,@ 10:10 PM EDT,23,14.7,,,,,,,,,,,,1.3,0.3,,6.7,24.5,40.3,2.5,509.3,0.0,82.1,0.1,67.0,,,,,,,,,,,,,,,,,7.27
SmitJu00,JuJu Smith-Schuster,NE,wr,@ 10:10 PM EDT,26,14.7,,,,,,,,,,,,0.7,0.1,,3.3,23.6,42.3,3.2,450.3,,,,,,,,,,,,,,,,,,,,,7.27
MusgLu00,Luke Musgrave,GB,te,@ 10:10 PM EDT,23,14.7,,,,,,,,,,,,,,,,23.8,41.7,3.1,464.7,,,,,,,,,,,,,,,,,,,,,7.26
AubrBr00,Brandon Aubrey,DAL,pk,@ 10:10 PM EDT,28,15.0,,,,,,,,,,,,,,,,,,,,,,,,39.5,37.5,,27.5,23.0,4.5,,,,,,,,,,,7.1
PeopDo00,Donovan Peoples-Jones,CLE,wr,@ 10:10 PM EDT,24,14.7,,,,,,,,,,,,1.3,0.3,,6.7,23.5,34.6,3.2,520.0,,,0.1,68.2,,,,,,,,,,,,,,,,,7.25
AkerCa00,Cam Akers,MIN,rb,@ 10:10 PM EDT,24,14.3,,,,,,,,,,,,154.4,28.8,5.0,593.0,3.9,9.8,0.2,73.7,,,,,,,,,,,,,,,,,,,,,7.41
ButkHa99,Harrison Butker,KC,pk,@ 10:10 PM EDT,28,15.0,,,,,,,,,,,,,,,,,,,,,,,,44.0,41.0,,25.5,21.5,4.0,,,,,,,,,,,7.03
PierAl00,Alec Pierce,IND,wr,@ 10:10 PM EDT,23,14.7,,,,,,,,,,,,1.3,0.3,,6.7,24.0,35.2,2.5,542.0,,,,,,,,,,,,,,,,,,,,,7.17
McMaBr44,Brandon McManus,JAX,pk,@ 10:10 PM EDT,32,15.0,,,,,,,,,,,,,,,,,,,,,,,,37.1,34.4,,28.2,23.4,4.8,,,,,,,,,,,6.97
SandJa44,Jason Sanders,MIA,pk,@ 10:10 PM EDT,27,15.0,,,,,,,,,,,,,,,,,,,,,,,,36.2,34.4,,27.4,23.4,4.0,,,,,,,,,,,6.97
GanoGr44,Graham Gano,NYG,pk,@ 10:10 PM EDT,36,15.0,,,,,,,,,,,,,,,,,,,,,,,,29.1,27.4,,27.8,25.6,2.2,,,,,,,,,,,6.95
ShahRa00,Rashid Shaheed,NO,wr,@ 10:10 PM EDT,25,14.7,,,,,,,,,,,,6.4,0.8,,20.0,23.1,34.9,2.7,507.3,0.1,314.7,0.1,122.7,,,,,,,,,,,,,,,,,7.09
KnoxDa00,Dawson Knox,BUF,te,@ 10:10 PM EDT,26,14.7,,,,,,,,,,,,,,,,22.4,38.6,3.5,438.3,,,,,,,,,,,,,,,,,,,,,7.06
BateRa00,Rashod Bateman,BAL,wr,@ 10:10 PM EDT,23,14.7,,,,,,,,,,,,,,,,23.8,38.5,2.5,499.0,,,,,,,,,,,,,,,,,,,,,7.05
HopkDu44,Dustin Hopkins,CLE,pk,@ 10:10 PM EDT,33,15.0,,,,,,,,,,,,,,,,,,,,,,,,37.0,34.5,,27.5,22.5,5.0,,,,,,,,,,,6.8
BourKe00,Kendrick Bourne,NE,wr,@ 10:10 PM EDT,28,14.7,,,,,,,,,,,,5.8,1.8,0.4,35.0,21.5,35.8,2.6,442.3,,,,,,,,,,,,,,,,,,,,,6.92
ElliJa98,Jake Elliott,PHI,pk,@ 10:10 PM EDT,28,15.0,,,,,,,,,,,,,,,,,,,,,,,,45.0,43.0,,23.0,19.4,3.6,,,,,,,,,,,6.75
DellNa00,Tank Dell,HOU,wr,@ 10:10 PM EDT,24,14.7,,,,,,,,,,,,2.0,0.4,,10.0,23.7,40.6,1.9,483.0,0.0,59.0,0.1,49.1,,,,,,,,,,,,,,,,,6.89
GrupBl00,Blake Grupe,NO,pk,@ 10:10 PM EDT,24,15.0,,,,,,,,,,,,,,,,,,,,,,,,37.0,35.0,,26.0,22.0,4.0,,,,,,,,,,,6.73
SpeaTy00,Tyjae Spears,TEN,rb,@ 10:10 PM EDT,23,14.3,,,,,,,,,,,,70.9,14.7,2.2,310.7,13.0,27.0,1.1,231.0,,,,,,,,,,,,,,,,,,,,,6.97
JohnQu01,Quentin Johnston,LAC,wr,@ 10:10 PM EDT,22,14.7,,,,,,,,,,,,1.3,0.2,0.0,4.3,21.6,36.3,3.2,432.7,,,,,,,,,,,,,,,,,,,,,6.78
BoswCh44,Chris Boswell,PIT,pk,@ 10:10 PM EDT,32,15.0,,,,,,,,,,,,,,,,,,,,,,,,28.2,26.5,,27.8,24.3,3.5,,,,,,,,,,,6.63
WilsMi01,Michael Wilson,ARI,wr,@ 10:10 PM EDT,23,14.7,,,,,,,,,,,,,,,,23.2,41.1,2.1,454.7,,,,,,,,,,,,,,,,,,,,,6.77
ZuerGr44,Greg Zuerlein,NYJ,pk,@ 10:10 PM EDT,35,15.0,,,,,,,,,,,,,,,,,,,,,,,,35.3,32.6,,27.4,22.1,5.3,,,,,,,,,,,6.59
KellJo01,Joshua Kelley,LAC,rb,@ 10:10 PM EDT,25,14.3,,,,,,,,,,,,106.0,21.3,3.4,445.7,8.3,19.6,0.2,139.3,0.0,60.5,,,,,,,,,,,,,,,,,,,6.88
MaheBr44,Brett Maher,FA,pk,@ 10:10 PM EDT,33,15.0,,,,,,,,,,,,,,,,,,,,,,,,31.8,29.6,,26.5,22.9,3.6,,,,,,,,,,,6.55
SantCa44,Cairo Santos,CHI,pk,@ 10:10 PM EDT,31,15.0,,,,,,,,,,,,,,,,,,,,,,,,34.4,31.8,,24.7,22.1,2.6,,,,,,,,,,,6.54
SlyeJo44,Joey Slye,WAS,pk,@ 10:10 PM EDT,27,15.0,,,,,,,,,,,,,,,,,,,,,,,,30.0,26.5,,26.9,23.8,3.1,,,,,,,,,,,6.53
BerrBr00,Braxton Berrios,MIA,wr,@ 10:10 PM EDT,28,14.7,,,,,,,,,,,,4.0,1.0,0.3,16.7,21.2,38.8,2.5,399.7,,,0.2,146.7,,,,,,,,,,,,,,,,,6.63
PratMa44,Matt Prater,ARI,pk,@ 10:10 PM EDT,39,15.0,,,,,,,,,,,,,,,,,,,,,,,,30.0,28.2,,27.4,22.9,4.5,,,,,,,,,,,6.46
