id,name,team,pos,matchup,age,ssn-gms,pass-2pt,pass-att,pass-cmp,pass-1d,pass-int,pass-sck,pass-td,pass-yds,pass-y/att,rush-2pt,rush-2pt,rush-car,rush-1d,rush-td,rush-yds,rec-1d,rec-rec,rec-td,rec-yds,kr-td,kr-yds,pr-td,pr-yds,kck-xpa,kck-xpc,kck-xpm,kck-fga,kck-fgc,kck-fgm,tmd-2pr,tmd-blk,tmd-fmf,tmd-fmr,tmd-int,tmd-pa,tmd-sck,tmd-saf,tmd-td,tmd-ya,ppg
KirkCh00,Christian Kirk,JAX,wr,@ 10:34 PM EDT,26,16.8,,,,,,,,,,,,3.5,0.9,0.0,21.9,46.6,74.6,6.6,941.8,,,,,,,,,,,,,,,,,,,,,12.95
AiyuBr00,Brandon Aiyuk,SF,wr,@ 10:34 PM EDT,25,16.3,,,,,,,,,,,,5.3,1.8,0.2,40.2,45.7,70.8,6.4,951.5,,,,,,,,,,,,,,,,,,,,,12.86
JohnDi01,Diontae Johnson,PIT,wr,@ 10:34 PM EDT,27,16.3,,,,,,,,,,,,4.9,1.5,0.3,29.1,48.7,86.2,4.2,928.4,,,,,,,,,,,,,,,,,,,,,12.85
LondDr00,Drake London,ATL,wr,@ 10:34 PM EDT,22,16.3,,,,,,,,,,,,,,,,48.6,80.2,5.2,974.1,,,,,,,,,,,,,,,,,,,,,12.83
HockTJ00,T.J. Hockenson,MIN,te,@ 10:34 PM EDT,26,15.9,,,,,,,,,,,,,,,,47.2,86.3,6.0,855.8,,,,,,,,,,,,,,,,,,,,,13.04
MoorDJ00,DJ Moore,CHI,wr,@ 10:34 PM EDT,26,16.3,,,,,,,,,,,,8.2,3.0,0.4,64.7,44.9,68.6,5.3,952.0,,,,,,,,,,,,,,,,,,,,,12.56
McLaTe00,Terry McLaurin,WAS,wr,@ 10:34 PM EDT,28,15.6,,,,,,,,,,,,2.7,0.6,0.0,14.7,47.0,71.4,4.9,1008.3,,,,,,,,,,,,,,,,,,,,,12.98
WillMi06,Mike Williams,LAC,wr,@ 10:34 PM EDT,29,15.3,,,,,,,,,,,,,,,,46.4,70.6,5.7,982.7,,,,,,,,,,,,,,,,,,,,,13.25
HallBr01,Breece Hall,NYJ,rb,@ 10:34 PM EDT,22,14.6,,,,,,,,,,,,179.3,39.2,5.8,831.8,19.5,41.2,2.0,320.7,,,,,,,,,,,,,,,,,,,,,13.88
BrowMa05,Marquise Brown,ARI,wr,@ 10:34 PM EDT,26,15.9,,,,,,,,,,,,,,,,46.5,77.5,5.3,924.4,,,,,,,,,,,,,,,,,,,,,12.63
EtieTr00,Travis Etienne Jr.,JAX,rb,@ 10:34 PM EDT,24,15.8,,,,,,,,,,,,214.9,47.3,5.2,1049.0,15.9,33.0,0.9,277.2,,,,,,,,,,,,,,,,,,,,,12.68
DotsJa00,Jahan Dotson,WAS,wr,@ 10:34 PM EDT,23,16.8,,,,,,,,,,,,3.3,0.8,0.0,20.8,44.5,67.3,5.8,945.8,,,,,,,,,,,,,,,,,,,,,12.21
MattAl01,Alexander Mattison,MIN,rb,@ 10:34 PM EDT,25,15.5,,,,,,,,,,,,220.9,42.7,6.7,896.9,15.8,34.7,1.5,252.7,,,,,,,,,,,,,,,,,,,,,12.78
EvanMi00,Mike Evans,TB,wr,@ 10:34 PM EDT,30,15.9,,,,,,,,,,,,,,,,45.2,67.7,5.4,970.1,,,,,,,,,,,,,,,,,,,,,12.37
PittMi01,Michael Pittman Jr,IND,wr,@ 10:34 PM EDT,26,16.3,,,,,,,,,,,,1.4,0.3,,8.4,45.8,78.3,4.5,898.0,,,,,,,,,,,,,,,,,,,,,12.05
CookJa05,James Cook,BUF,rb,@ 10:34 PM EDT,24,15.5,,,,,,,,,,,,153.7,34.7,4.1,764.4,21.5,42.0,2.7,377.1,,,,,,,,,,,,,,,,,,,,,12.62
SandMi00,Miles Sanders,CAR,rb,@ 10:34 PM EDT,26,15.2,,,,,,,,,,,,215.4,45.8,6.4,981.0,13.8,30.8,1.0,223.7,,,,,,,,,,,,,,,,,,,,,12.8
AkerCa00,Cam Akers,MIN,rb,@ 10:34 PM EDT,24,14.9,,,,,,,,,,,,228.3,46.5,7.3,976.4,12.2,25.8,0.8,213.8,,,,,,,,,,,,,,,,,,,,,12.88
WhitRa00,Rachaad White,TB,rb,@ 10:34 PM EDT,24,16.6,,,,,,,,,,,,210.3,36.3,4.1,802.0,21.2,48.0,1.3,321.5,,,,,,,,,,,,,,,,,,,,,12.36
MurrKy00,Kyler Murray,ARI,qb,@ 10:34 PM EDT,26,11.4,,379.3,254.9,138.2,8.6,14.5,14.6,2548.6,6.7,,,59.3,16.0,2.8,327.3,,,,,,,,,,,,,,,,,,,,,,,,,16.74
ConnJa00,James Conner,ARI,rb,@ 10:34 PM EDT,28,14.9,,,,,,,,,,,,193.9,37.7,6.1,787.9,17.7,38.8,1.1,285.7,,,,,,,,,,,,,,,,,,,,,12.66
CookBr01,Brandin Cooks,DAL,wr,@ 10:34 PM EDT,30,15.9,,,,,,,,,,,,1.8,0.4,,9.8,42.1,67.8,5.5,855.3,,,,,,,,,,,,,,,,,,,,,11.75
AddiJo00,Jordan Addison,MIN,wr,@ 10:34 PM EDT,21,16.3,,,,,,,,,,,,1.4,0.4,,9.2,42.5,69.7,5.1,856.0,,,,,,,,,,,,,,,,,,,,,11.48
WalkKe01,Ken Walker III,SEA,rb,@ 10:34 PM EDT,23,15.5,,,,,,,,,,,,211.3,47.7,8.0,987.5,9.1,21.6,0.6,145.9,,,,,,,,,,,,,,,,,,,,,11.98
WillJa08,Javonte Williams,DEN,rb,@ 10:34 PM EDT,23,14.8,,,,,,,,,,,,182.0,36.1,5.1,772.6,17.3,38.4,2.1,265.2,,,,,,,,,,,,,,,,,,,,,12.52
DobbJ.00,J.K. Dobbins,BAL,rb,@ 10:34 PM EDT,24,15.2,,,,,,,,,,,,177.8,44.1,7.5,911.9,11.2,25.2,1.0,181.3,,,,,,,,,,,,,,,,,,,,,12.15
MontDa01,David Montgomery,DET,rb,@ 10:34 PM EDT,26,15.5,,,,,,,,,,,,200.6,41.6,8.1,833.1,12.2,26.6,1.0,204.0,,,,,,,,,,,,,,,,,,,,,11.88
WallDa00,Darren Waller,NYG,te,@ 10:34 PM EDT,31,15.6,,,,,,,,,,,,,,,,41.4,69.7,5.1,815.6,,,,,,,,,,,,,,,,,,,,,11.63
PickGe00,George Pickens,PIT,wr,@ 10:34 PM EDT,22,16.3,,,,,,,,,,,,3.3,0.8,0.0,20.2,41.9,61.7,4.0,924.5,,,,,,,,,,,,,,,,,,,,,11.1
KamaAl00,Alvin Kamara,NO,rb,@ 10:34 PM EDT,28,12.9,,,,,,,,,,,,149.1,28.1,3.5,612.6,22.7,45.6,2.4,387.9,,,,,,,,,,,,,,,,,,,,,13.91
JeudJe00,Jerry Jeudy,DEN,wr,@ 10:34 PM EDT,24,13.5,,,,,,,,,,,,3.2,0.8,0.0,19.8,40.4,61.9,5.0,856.3,,,,,,,,,,,,,,,,,,,,,13.27
KittGe00,George Kittle,SF,te,@ 10:34 PM EDT,30,15.3,,,,,,,,,,,,,,,,38.8,61.7,6.5,785.5,,,,,,,,,,,,,,,,,,,,,11.69
SuttCo00,Courtland Sutton,DEN,wr,@ 10:34 PM EDT,28,15.9,,,,,,,,,,,,0.7,0.2,,4.0,40.7,63.1,4.7,858.8,,,,,,,,,,,,,,,,,,,,,11.15
RiddDe00,Desmond Ridder,ATL,qb,@ 10:34 PM EDT,24,13.9,,369.0,233.3,132.1,9.0,15.9,14.5,2626.0,7.1,,,52.5,10.9,2.0,220.0,,,,,,,,,,,,,,,,,,,,,,,,,12.76
PachIs00,Isiah Pacheco,KC,rb,@ 10:34 PM EDT,24,16.6,,,,,,,,,,,,201.7,44.0,6.2,940.3,10.0,20.7,1.0,183.6,0.0,95.3,,,,,,,,,,,,,,,,,,,11.3
SmitJu00,JuJu Smith-Schuster,NE,wr,@ 10:34 PM EDT,26,15.3,,,,,,,,,,,,0.3,0.1,,1.6,39.7,68.0,4.8,770.2,,,,,,,,,,,,,,,,,,,,,11.35
PittKy00,Kyle Pitts,ATL,te,@ 10:34 PM EDT,23,16.3,,,,,,,,,,,,0.6,0.1,,3.1,39.9,61.8,4.5,842.3,,,,,,,,,,,,,,,,,,,,,10.67
GibsAn00,Antonio Gibson,WAS,rb,@ 10:34 PM EDT,25,16.6,,,,,,,,,,,,127.2,23.7,3.2,511.4,24.3,51.9,2.0,389.5,0.1,375.9,,,,,,,,,,,,,,,,,,,11.15
BurkTr00,Treylon Burks,TEN,wr,@ 10:34 PM EDT,23,15.3,,,,,,,,,,,,5.7,2.6,0.6,47.7,38.0,59.8,3.9,799.4,,,,,,,,,,,,,,,,,,,,,11.22
SwifDA00,D&apos;Andre Swift,PHI,rb,@ 10:34 PM EDT,24,14.9,,,,,,,,,,,,134.3,29.9,4.8,626.0,18.5,39.3,1.8,303.0,,,,,,,,,,,,,,,,,,,,,11.49
GoedDa00,Dallas Goedert,PHI,te,@ 10:34 PM EDT,28,15.3,,,,,,,,,,,,,,,,38.4,63.8,5.0,761.9,,,,,,,,,,,,,,,,,,,,,11.08
FreiPa00,Pat Freiermuth,PIT,te,@ 10:34 PM EDT,25,16.3,,,,,,,,,,,,,,,,38.8,68.1,4.6,737.2,,,,,,,,,,,,,,,,,,,,,10.43
ThomMi02,Michael Thomas,NO,wr,@ 10:34 PM EDT,30,13.8,,,,,,,,,,,,,,,,38.9,66.9,4.3,759.9,,,,,,,,,,,,,,,,,,,,,12.24
DaviGa01,Gabe Davis,BUF,wr,@ 10:34 PM EDT,24,15.9,,,,,,,,,,,,,,,,35.4,49.7,6.8,776.3,,,,,,,,,,,,,,,,,,,,,10.55
MeyeJa00,Jakobi Meyers,LV,wr,@ 10:34 PM EDT,26,16.3,,,,,,,,,,,,2.3,0.6,0.0,14.0,39.1,65.3,3.6,786.5,,,,,,,,,,,,,,,,,,,,,10.28
SmitJa02,Jaxon Smith-Njigba,SEA,wr,@ 10:34 PM EDT,21,14.8,,,,,,,,,,,,0.8,0.2,,5.6,38.0,61.8,4.6,771.8,,,,,,,,,,,,,,,,,,,,,11.31
MoorSk00,Skyy Moore,KC,wr,@ 10:34 PM EDT,23,16.3,,,,,,,,,,,,5.1,1.4,0.3,27.0,36.7,59.5,4.5,748.2,,59.5,0.1,39.6,,,,,,,,,,,,,,,,,10.23
FlowZa00,Zay Flowers,BAL,wr,@ 10:34 PM EDT,23,16.3,,,,,,,,,,,,2.3,0.4,,10.7,37.7,61.8,4.5,763.9,,,,,,,,,,,,,,,,,,,,,10.22
TaylJo02,Jonathan Taylor,IND,rb,@ 10:34 PM EDT,24,11.4,,,,,,,,,,,,187.4,40.1,5.6,858.7,11.0,24.1,0.8,188.4,,,,,,,,,,,,,,,,,,,,,14.56
EngrEv00,Evan Engram,JAX,te,@ 10:34 PM EDT,29,16.3,,,,,,,,,,,,0.3,0.1,,1.6,37.9,67.2,4.0,720.0,,,,,,,,,,,,,,,,,,,,,10.05
CookDa00,Dalvin Cook,NYJ,rb,@ 10:34 PM EDT,28,14.9,,,,,,,,,,,,170.4,35.8,5.1,763.1,12.6,27.4,1.3,210.0,,,,,,,,,,,,,,,,,,,,,10.87
MayfBa00,Baker Mayfield,TB,qb,@ 10:34 PM EDT,28,12.6,,398.6,252.8,142.4,10.3,16.9,15.0,2740.3,6.9,,,25.4,4.5,1.0,88.3,,,,,,,,,,,,,,,,,,,,,,,,,12.78
DillA.00,AJ Dillon,GB,rb,@ 10:34 PM EDT,25,15.5,,,,,,,,,,,,171.1,35.9,6.3,735.6,11.7,26.1,0.8,194.1,,,,,,,,,,,,,,,,,,,,,10.38
LazaAl00,Allen Lazard,NYJ,wr,@ 10:34 PM EDT,27,15.9,,,,,,,,,,,,0.7,0.2,,3.8,35.6,56.0,5.1,738.2,,,,,,,,,,,,,,,,,,,,,10.07
PeriSa00,Samaje Perine,DEN,rb,@ 10:34 PM EDT,28,15.5,,,,,,,,,,,,153.4,29.5,4.2,631.7,16.6,36.1,1.4,269.1,,,,,,,,,,,,,,,,,,,,,10.25
JoneZa00,Zay Jones,JAX,wr,@ 10:34 PM EDT,28,16.3,,,,,,,,,,,,1.7,0.4,0.0,9.9,35.9,63.9,4.3,676.0,,,,,,,,,,,,,,,,,,,,,9.75
RobiBr01,Brian Robinson Jr,WAS,rb,@ 10:34 PM EDT,24,15.5,,,,,,,,,,,,214.5,40.2,5.4,866.8,8.7,20.7,1.0,134.2,,,,,,,,,,,,,,,,,,,,,10.22
CharZa00,Zach Charbonnet,SEA,rb,@ 10:34 PM EDT,22,15.5,,,,,,,,,,,,133.5,28.1,4.7,582.1,16.1,34.0,1.3,271.6,,,,,,,,,,,,,,,,,,,,,9.98
HerbKh00,Khalil Herbert,CHI,rb,@ 10:34 PM EDT,25,16.6,,,,,,,,,,,,183.4,39.4,5.0,856.9,8.5,19.1,0.9,146.1,,,,,,,,,,,,,,,,,,,,,9.93
BoydTy00,Tyler Boyd,CIN,wr,@ 10:34 PM EDT,28,16.3,,,,,,,,,,,,,,,,34.6,57.0,4.5,694.0,,,,,,,,,,,,,,,,,,,,,9.44
TuckJu44,Justin Tucker,BAL,pk,@ 10:34 PM EDT,33,17.0,,,,,,,,,,,,,,,,,,,,,,,,43.0,42.3,,41.9,36.7,5.2,,,,,,,,,,,8.97
CollNi00,Nico Collins,HOU,wr,@ 10:34 PM EDT,24,15.6,,,,,,,,,,,,0.6,0.2,0.0,4.3,34.7,55.2,3.9,723.3,,,,,,,,,,,,,,,,,,,,,9.68
SchuDa00,Dalton Schultz,HOU,te,@ 10:34 PM EDT,27,16.3,,,,,,,,,,,,,,,,33.8,61.0,4.5,626.6,,,,,,,,,,,,,,,,,,,,,9.26
HigbTy01,Tyler Higbee,LAR,te,@ 10:34 PM EDT,30,15.9,,,,,,,,,,,,,,,,33.9,63.6,4.3,604.2,,,,,,,,,,,,,,,,,,,,,9.39
ThieAd00,Adam Thielen,CAR,wr,@ 10:34 PM EDT,33,15.3,,,,,,,,,,,,,,,,33.9,59.7,4.2,644.3,,,,,,,,,,,,,,,,,,,,,9.76
McKiJe01,Jerick McKinnon,KC,rb,@ 10:34 PM EDT,31,15.2,,,,,,,,,,,,65.4,12.9,2.0,272.3,22.8,44.6,4.2,386.1,,,,,,,,,,,,,,,,,,,,,9.67
NjokDa00,David Njoku,CLE,te,@ 10:34 PM EDT,27,15.6,,,,,,,,,,,,,,,,32.6,57.0,4.5,622.9,,,,,,,,,,,,,,,,,,,,,9.34
MoorEl00,Elijah Moore,CLE,wr,@ 10:34 PM EDT,23,15.3,,,,,,,,,,,,7.8,2.5,0.5,49.0,31.0,51.6,4.0,621.4,,,,,,,,,,,,,,,,,,,,,9.51
OkonCh00,Chigoziem Okonkwo,TEN,te,@ 10:34 PM EDT,24,16.3,,,,,,,,,,,,1.3,0.2,,4.7,32.6,55.1,4.1,644.9,,,,,,,,,,,,,,,,,,,,,8.91
JeffVa00,Van Jefferson,ATL,wr,@ 10:34 PM EDT,27,15.9,,,,,,,,,,,,0.1,0.0,,0.8,31.9,47.5,4.2,694.0,,,,,,,,,,,,,,,,,,,,,8.91
KincDa00,Dalton Kincaid,BUF,te,@ 10:34 PM EDT,24,15.9,,,,,,,,,,,,,,,,31.1,54.1,4.8,593.8,,,,,,,,,,,,,,,,,,,,,8.9
WarrJa00,Jaylen Warren,PIT,rb,@ 10:34 PM EDT,24,15.5,,,,,,,,,,,,136.2,28.1,3.2,620.9,14.4,31.5,0.8,237.9,,,,,,,,,,,,,,,,,,,,,9.1
OsboKJ00,K.J. Osborn,MIN,wr,@ 10:34 PM EDT,26,16.8,,,,,,,,,,,,1.4,0.4,0.0,10.1,31.3,54.6,4.2,601.1,,,,,,,,,,,,,,,,,,,,,8.68
JohnQu01,Quentin Johnston,LAC,wr,@ 10:34 PM EDT,22,15.9,,,,,,,,,,,,1.1,0.2,0.0,4.6,31.9,50.7,3.8,665.9,,,,,,,,,,,,,,,,,,,,,8.81
BateRa00,Rashod Bateman,BAL,wr,@ 10:34 PM EDT,23,14.7,,,,,,,,,,,,,,,,32.0,51.3,3.7,663.3,,,,,,,,,,,,,,,,,,,,,9.53
SamuCu00,Curtis Samuel,WAS,wr,@ 10:34 PM EDT,27,15.6,,,,,,,,,,,,17.3,4.4,0.7,92.3,28.8,51.7,3.5,543.2,,,,,,,,,,,,,,,,,,,,,8.95
PeopDo00,Donovan Peoples-Jones,CLE,wr,@ 10:34 PM EDT,24,16.8,,,,,,,,,,,,1.7,0.3,,8.4,31.4,48.2,3.7,672.4,,,0.1,67.5,,,,,,,,,,,,,,,,,8.54
ToneKa00,Kadarius Toney,KC,wr,@ 10:34 PM EDT,24,13.4,,,,,,,,,,,,10.7,3.6,0.7,72.0,28.1,47.1,3.7,562.4,,,0.1,39.1,,,,,,,,,,,,,,,,,10.22
MimsMa00,Marvin Mims Jr.,DEN,wr,@ 10:34 PM EDT,21,16.8,,,,,,,,,,,,1.6,0.2,,4.9,31.1,49.2,3.6,651.4,,97.8,0.1,39.3,,,,,,,,,,,,,,,,,8.43
MingJo00,Jonathan Mingo,CAR,wr,@ 10:34 PM EDT,22,15.9,,,,,,,,,,,,0.3,0.1,,1.6,31.1,50.4,3.7,640.8,,,,,,,,,,,,,,,,,,,,,8.59
MoonDa00,Darnell Mooney,CHI,wr,@ 10:34 PM EDT,26,15.9,,,,,,,,,,,,1.4,0.3,,7.0,31.1,50.8,3.6,638.2,,,,,,,,,,,,,,,,,,,,,8.58
KooxYo99,Younghoe Koo,ATL,pk,@ 10:34 PM EDT,29,17.0,,,,,,,,,,,,,,,,,,,,,,,,39.2,37.6,,38.1,33.0,5.1,,,,,,,,,,,8.03
GayxMa44,Matt Gay,IND,pk,@ 10:34 PM EDT,29,16.8,,,,,,,,,,,,,,,,,,,,,,,,39.9,38.4,,37.5,32.7,4.8,,,,,,,,,,,8.03
BassTy44,Tyler Bass,BUF,pk,@ 10:34 PM EDT,26,17.0,,,,,,,,,,,,,,,,,,,,,,,,49.0,47.5,,34.8,29.3,5.5,,,,,,,,,,,7.96
BeckOd01,Odell Beckham Jr,BAL,wr,@ 10:34 PM EDT,30,14.1,,,,,,,,,,,,1.5,0.4,,9.0,29.5,46.7,4.1,615.0,,,,,,,,,,,,,,,,,,,,,9.52
CarlDa44,Daniel Carlson,LV,pk,@ 10:34 PM EDT,28,17.0,,,,,,,,,,,,,,,,,,,,,,,,38.5,37.1,,36.9,32.0,4.9,,,,,,,,,,,7.83
DoubRo00,Romeo Doubs,GB,wr,@ 10:34 PM EDT,23,15.9,,,,,,,,,,,,1.1,0.3,,7.1,30.5,54.2,3.3,582.7,,,,,,,,,,,,,,,,,,,,,8.34
MostRa00,Raheem Mostert,MIA,rb,@ 10:34 PM EDT,31,16.2,,,,,,,,,,,,135.6,30.5,3.6,670.0,9.0,19.8,1.5,148.6,,124.5,,,,,,,,,,,,,,,,,,,9.05
EverGe00,Gerald Everett,LAC,te,@ 10:34 PM EDT,29,15.9,,,,,,,,,,,,0.6,0.1,,1.5,29.2,53.1,4.0,541.1,,,,,,,,,,,,,,,,,,,,,8.23
GallMi00,Michael Gallup,DAL,wr,@ 10:34 PM EDT,27,15.0,,,,,,,,,,,,,,,,28.6,46.0,4.4,584.5,,,,,,,,,,,,,,,,,,,,,8.72
LapoSa00,Sam LaPorta,DET,te,@ 10:34 PM EDT,22,15.9,,,,,,,,,,,,,,,,29.0,50.0,4.1,562.4,,,,,,,,,,,,,,,,,,,,,8.19
RylaCh00,Chad Ryland,NE,pk,@ 10:34 PM EDT,24,16.8,,,,,,,,,,,,,,,,,,,,,,,,39.4,37.2,,37.2,31.0,6.2,,,,,,,,,,,7.66
ButkHa99,Harrison Butker,KC,pk,@ 10:34 PM EDT,28,17.0,,,,,,,,,,,,,,,,,,,,,,,,49.9,47.2,,32.4,27.5,5.0,,,,,,,,,,,7.63
HenrHu00,Hunter Henry,NE,te,@ 10:34 PM EDT,28,15.9,,,,,,,,,,,,,,,,28.1,47.8,4.5,547.5,,,,,,,,,,,,,,,,,,,,,8.12
KmetCo00,Cole Kmet,CHI,te,@ 10:34 PM EDT,24,16.3,,,,,,,,,,,,,,,,28.1,49.8,4.5,524.8,,,,,,,,,,,,,,,,,,,,,7.96
ReedJa01,Jayden Reed,GB,wr,@ 10:34 PM EDT,23,16.7,,,,,,,,,,,,1.4,0.4,0.2,6.0,29.5,48.8,2.9,604.9,,70.0,0.1,57.1,,,,,,,,,,,,,,,,,8.09
McPhEv44,Evan McPherson,CIN,pk,@ 10:34 PM EDT,24,17.0,,,,,,,,,,,,,,,,,,,,,,,,45.2,43.0,,34.1,28.6,5.5,,,,,,,,,,,7.58
JohnJu00,Juwan Johnson,NO,te,@ 10:34 PM EDT,27,15.6,,,,,,,,,,,,,,,,28.0,47.0,4.5,551.8,,,,,,,,,,,,,,,,,,,,,8.24
ValdMa00,Marquez Valdes-Scantling,KC,wr,@ 10:34 PM EDT,29,16.3,,,,,,,,,,,,1.1,0.2,,5.4,28.9,40.3,3.6,659.9,,,,,,,,,,,,,,,,,,,,,7.91
DickCa44,Cameron Dicker,LAC,pk,@ 10:34 PM EDT,23,16.8,,,,,,,,,,,,,,,,,,,,,,,,42.8,40.9,,34.2,29.2,5.0,,,,,,,,,,,7.55
ElliEz00,Ezekiel Elliott,NE,rb,@ 10:34 PM EDT,28,15.2,,,,,,,,,,,,146.8,29.4,5.8,586.9,7.8,18.1,0.7,128.9,,,,,,,,,,,,,,,,,,,,,8.41
PierAl00,Alec Pierce,IND,wr,@ 10:34 PM EDT,23,16.3,,,,,,,,,,,,0.7,0.1,,3.7,29.2,43.7,3.2,639.1,,,,,,,,,,,,,,,,,,,,,7.83
AchaDe00,De'Von Achane,MIA,rb,@ 10:34 PM EDT,22,16.5,,,,,,,,,,,,97.8,20.5,2.5,448.3,14.7,29.3,2.0,258.9,0.1,266.5,,,,,,,,,,,,,,,,,,,8.73
RenfHu00,Hunter Renfrow,LV,wr,@ 10:34 PM EDT,27,16.7,,,,,,,,,,,,0.7,0.2,,5.4,29.3,51.3,2.8,572.7,,,0.1,64.3,,,,,,,,,,,,,,,,,8.07
JoseGr44,Greg Joseph,MIN,pk,@ 10:34 PM EDT,29,17.0,,,,,,,,,,,,,,,,,,,,,,,,42.8,39.6,,34.6,28.7,5.8,,,,,,,,,,,7.4
BigsTa00,Tank Bigsby,JAX,rb,@ 10:34 PM EDT,22,15.5,,,,,,,,,,,,110.7,24.0,4.3,491.5,11.5,25.3,0.8,192.3,,,,,,,,,,,,,,,,,,,,,7.97
MyerJa44,Jason Myers,SEA,pk,@ 10:34 PM EDT,32,17.0,,,,,,,,,,,,,,,,,,,,,,,,43.0,40.5,,32.4,27.7,4.7,,,,,,,,,,,7.27
ElliJa98,Jake Elliott,PHI,pk,@ 10:34 PM EDT,28,17.0,,,,,,,,,,,,,,,,,,,,,,,,47.3,45.7,,30.9,25.7,5.2,,,,,,,,,,,7.22
SmitIr01,Irv Smith Jr.,CIN,te,@ 10:34 PM EDT,25,14.7,,,,,,,,,,,,,,,,26.3,49.9,4.4,460.3,,,,,,,,,,,,,,,,,,,,,8.3
SandJa44,Jason Sanders,MIA,pk,@ 10:34 PM EDT,27,17.0,,,,,,,,,,,,,,,,,,,,,,,,40.7,39.4,,32.9,27.4,5.5,,,,,,,,,,,7.15
MoorRo03,Rondale Moore,ARI,wr,@ 10:34 PM EDT,23,16.7,,,,,,,,,,,,9.0,2.5,0.4,52.1,26.5,49.9,2.3,488.3,,,0.1,52.8,,,,,,,,,,,,,,,,,7.71
McMaBr44,Brandon McManus,JAX,pk,@ 10:34 PM EDT,32,17.0,,,,,,,,,,,,,,,,,,,,,,,,38.4,36.8,,33.8,27.7,6.1,,,,,,,,,,,7.05
MoodJa44,Jake Moody,SF,pk,@ 10:34 PM EDT,23,15.5,,,,,,,,,,,,,,,,,,,,,,,,42.1,40.5,,31.2,26.0,5.2,,,,,,,,,,,6.97
ZuerGr44,Greg Zuerlein,NYJ,pk,@ 10:34 PM EDT,35,17.0,,,,,,,,,,,,,,,,,,,,,,,,36.6,35.0,,34.0,27.7,6.3,,,,,,,,,,,6.94
ParkDe01,DeVante Parker,NE,wr,@ 10:34 PM EDT,30,14.4,,,,,,,,,,,,,,,,27.1,41.6,2.8,587.8,,,,,,,,,,,,,,,,,,,,,8.15
PattRi44,Riley Patterson,DET,pk,@ 10:34 PM EDT,25,16.5,,,,,,,,,,,,,,,,,,,,,,,,41.3,40.0,,30.6,25.6,5.0,,,,,,,,,,,6.88
GainKe00,Kenneth Gainwell,PHI,rb,@ 10:34 PM EDT,24,15.5,,,,,,,,,,,,115.3,25.3,4.7,513.0,8.0,17.9,1.0,135.3,,,,,,,,,,,,,,,,,,,,,7.51
LutzWi44,Wil Lutz,DEN,pk,@ 10:34 PM EDT,29,16.8,,,,,,,,,,,,,,,,,,,,,,,,33.4,32.1,,33.8,27.9,5.9,,,,,,,,,,,6.8
PratMa44,Matt Prater,ARI,pk,@ 10:34 PM EDT,39,17.0,,,,,,,,,,,,,,,,,,,,,,,,35.9,34.8,,32.5,26.9,5.6,,,,,,,,,,,6.79
ConkTy00,Tyler Conklin,NYJ,te,@ 10:34 PM EDT,28,16.3,,,,,,,,,,,,,,,,25.9,48.5,3.2,471.7,,,,,,,,,,,,,,,,,,,,,7.06
PineEd44,Eddy Piñeiro,CAR,pk,@ 10:34 PM EDT,28,16.3,,,,,,,,,,,,,,,,,,,,,,,,31.1,29.6,,32.1,28.3,3.8,,,,,,,,,,,6.73
DulcGr00,Greg Dulcich,DEN,te,@ 10:34 PM EDT,23,15.6,,,,,,,,,,,,,,,,25.1,41.7,3.4,507.7,,,,,,,,,,,,,,,,,,,,,7.2
ClarDJ00,D.J. Chark Jr,CAR,wr,@ 10:34 PM EDT,27,13.1,,,,,,,,,,,,,,,,25.4,38.3,3.1,557.3,,,,,,,,,,,,,,,,,,,,,8.56
WoodRo01,Robert Woods,HOU,wr,@ 10:34 PM EDT,31,15.6,,,,,,,,,,,,,,,,25.9,44.3,2.7,517.6,,,,,,,,,,,,,,,,,,,,,7.18
GanoGr44,Graham Gano,NYG,pk,@ 10:34 PM EDT,36,17.0,,,,,,,,,,,,,,,,,,,,,,,,31.7,30.4,,31.6,27.2,4.4,,,,,,,,,,,6.59
McBrTr01,Trey McBride,ARI,te,@ 10:34 PM EDT,23,16.3,,,,,,,,,,,,,,,,25.4,47.8,3.0,462.7,,,,,,,,,,,,,,,,,,,,,6.88
AubrBr00,Brandon Aubrey,DAL,pk,@ 10:34 PM EDT,28,15.3,,,,,,,,,,,,,,,,,,,,,,,,40.3,37.9,,30.5,24.4,6.1,,,,,,,,,,,7.25
PalmJo01,Joshua Palmer,LAC,wr,@ 10:34 PM EDT,24,16.3,,,,,,,,,,,,0.6,0.1,,3.2,24.6,42.4,3.1,486.7,,,,,,,,,,,,,,,,,,,,,6.75
DownJo00,Josh Downs,IND,wr,@ 10:34 PM EDT,22,16.8,,,,,,,,,,,,1.9,0.5,,11.9,24.7,40.7,2.8,508.7,,,0.1,37.4,,,,,,,,,,,,,,,,,6.75
SingDe00,Devin Singletary,HOU,rb,@ 10:34 PM EDT,26,15.5,,,,,,,,,,,,104.1,21.6,3.1,460.3,10.6,24.1,0.6,176.1,,,,,,,,,,,,,,,,,,,,,7.07
HursHa00,Hayden Hurst,CAR,te,@ 10:34 PM EDT,30,15.3,,,,,,,,,,,,,,,,24.6,47.2,3.1,438.3,,,,,,,,,,,,,,,,,,,,,7.15
