id,name,team,pos,matchup,age,ssn-gms,pass-2pt,pass-att,pass-cmp,pass-1d,pass-int,pass-sck,pass-td,pass-yds,pass-y/att,rush-2pt,rush-2pt,rush-car,rush-1d,rush-td,rush-yds,rec-1d,rec-rec,rec-td,rec-yds,kr-td,kr-yds,pr-td,pr-yds,kck-xpa,kck-xpc,kck-xpm,kck-fga,kck-fgc,kck-fgm,tmd-2pr,tmd-blk,tmd-fmf,tmd-fmr,tmd-int,tmd-pa,tmd-sck,tmd-saf,tmd-td,tmd-ya,ppg
GibbJa00,Jahmyr Gibbs,DET,rb,@ 10:11 PM EDT,21,11.1,,,,,,,,,,,,104.2,21.8,3.1,465.7,17.8,37.6,2.2,290.3,,,,,,,,,,,,,,,,,,,,,13
SandMi00,Miles Sanders,CAR,rb,@ 10:11 PM EDT,26,11.6,,,,,,,,,,,,144.2,27.6,3.2,610.0,14.9,33.7,1.1,232.7,,,,,,,,,,,,,,,,,,,,,12.24
FlowZa00,Zay Flowers,BAL,wr,@ 10:11 PM EDT,23,12.0,,,,,,,,,,,,6.0,1.1,0.0,27.7,31.6,55.3,3.8,608.7,,,,,,,,,,,,,,,,,,,,,11.83
JoneAa00,Aaron Jones,GB,rb,@ 10:11 PM EDT,28,11.7,,,,,,,,,,,,115.8,25.5,2.9,565.3,14.9,30.6,2.0,256.3,,,,,,,,,,,,,,,,,,,,,12.09
RobiBr01,Brian Robinson Jr,WAS,rb,@ 10:11 PM EDT,24,11.7,,,,,,,,,,,,168.3,35.1,6.9,701.3,6.8,16.0,0.2,117.3,,,,,,,,,,,,,,,,,,,,,11.96
DellNa00,Tank Dell,HOU,wr,@ 10:11 PM EDT,24,12.0,,,,,,,,,,,,1.3,0.4,,10.0,31.9,49.8,3.4,677.3,0.0,18.1,0.1,73.7,,,,,,,,,,,,,,,,,11.58
PierDa01,Dameon Pierce,HOU,rb,@ 10:11 PM EDT,23,11.7,,,,,,,,,,,,175.0,31.4,3.6,693.0,10.7,24.8,1.0,168.0,,,,,,,,,,,,,,,,,,,,,11.78
McLaTe00,Terry McLaurin,WAS,wr,@ 10:11 PM EDT,28,12.0,,,,,,,,,,,,1.6,0.4,0.0,10.3,31.9,50.5,2.8,678.3,,,,,,,,,,,,,,,,,,,,,11.35
TannRy00,Ryan Tannehill,TEN,qb,@ 10:11 PM EDT,35,11.7,,289.4,187.9,104.4,8.0,22.7,11.3,2143.7,7.4,,,28.8,6.9,1.9,123.7,,,,,,,,,,,,,,,,,,,,,,,,,11.66
MostRa00,Raheem Mostert,MIA,rb,@ 10:11 PM EDT,31,11.7,,,,,,,,,,,,110.9,27.5,4.9,562.7,11.0,23.5,1.5,187.7,0.0,45.9,,,,,,,,,,,,,,,,,,,11.66
DaviGa01,Gabe Davis,BUF,wr,@ 10:11 PM EDT,24,11.7,,,,,,,,,,,,1.1,0.4,0.0,8.0,27.8,38.5,5.5,616.7,,,,,,,,,,,,,,,,,,,,,11.51
AddiJo00,Jordan Addison,MIN,wr,@ 10:11 PM EDT,21,12.0,,,,,,,,,,,,2.0,0.4,,10.0,28.5,45.1,5.0,581.7,,,,,,,,,,,,,,,,,,,,,11.19
DoubRo00,Romeo Doubs,GB,wr,@ 10:11 PM EDT,23,12.0,,,,,,,,,,,,0.7,0.1,,3.3,29.9,50.2,4.1,592.3,,,,,,,,,,,,,,,,,,,,,11.19
SuttCo00,Courtland Sutton,DEN,wr,@ 10:11 PM EDT,28,12.0,,,,,,,,,,,,,,,,28.5,47.0,4.9,565.0,,,,,,,,,,,,,,,,,,,,,11.07
HopkDe00,DeAndre Hopkins,TEN,wr,@ 10:11 PM EDT,31,12.0,,,,,,,,,,,,,,,,29.3,49.3,3.5,587.0,,,,,,,,,,,,,,,,,,,,,10.75
EngrEv00,Evan Engram,JAX,te,@ 10:11 PM EDT,29,12.0,,,,,,,,,,,,,,,,30.5,57.5,2.6,557.3,,,,,,,,,,,,,,,,,,,,,10.72
WarrJa00,Jaylen Warren,PIT,rb,@ 10:11 PM EDT,24,11.7,,,,,,,,,,,,100.2,18.7,1.9,420.0,18.3,40.8,1.1,287.3,,,,,,,,,,,,,,,,,,,,,11.01
HallBr01,Breece Hall,NYJ,rb,@ 10:11 PM EDT,22,11.5,,,,,,,,,,,,127.9,29.8,3.6,652.0,8.9,18.6,1.2,160.0,,,,,,,,,,,,,,,,,,,,,11.06
LapoSa00,Sam LaPorta,DET,te,@ 10:11 PM EDT,22,11.7,,,,,,,,,,,,,,,,28.3,50.6,4.0,531.0,,,,,,,,,,,,,,,,,,,,,10.92
JohnDi01,Diontae Johnson,PIT,wr,@ 10:11 PM EDT,27,11.7,,,,,,,,,,,,1.3,0.3,,6.7,29.9,53.5,2.5,578.3,,,,,,,,,,,,,,,,,,,,,10.88
KmetCo00,Cole Kmet,CHI,te,@ 10:11 PM EDT,24,12.0,,,,,,,,,,,,,,,,27.3,49.7,4.6,495.7,,,,,,,,,,,,,,,,,,,,,10.57
MoorEl00,Elijah Moore,CLE,wr,@ 10:11 PM EDT,23,12.7,,,,,,,,,,,,9.9,2.1,0.1,51.0,27.8,48.3,3.0,546.3,,,,,,,,,,,,,,,,,,,,,9.99
DotsJa00,Jahan Dotson,WAS,wr,@ 10:11 PM EDT,23,12.0,,,,,,,,,,,,1.6,0.4,0.0,10.3,28.1,44.9,3.7,582.7,,,,,,,,,,,,,,,,,,,,,10.53
ThomMi02,Michael Thomas,NO,wr,@ 10:11 PM EDT,30,12.0,,,,,,,,,,,,,,,,30.0,52.5,2.5,589.7,,,,,,,,,,,,,,,,,,,,,10.52
JeudJe00,Jerry Jeudy,DEN,wr,@ 10:11 PM EDT,24,12.0,,,,,,,,,,,,0.7,0.1,,3.3,28.2,43.4,3.6,603.7,,,,,,,,,,,,,,,,,,,,,10.49
PalmJo01,Joshua Palmer,LAC,wr,@ 10:11 PM EDT,24,12.7,,,,,,,,,,,,0.7,0.1,,3.3,29.0,48.0,3.0,594.0,,,,,,,,,,,,,,,,,,,,,9.93
RiddDe00,Desmond Ridder,ATL,qb,@ 10:11 PM EDT,24,10.5,,283.5,181.6,101.3,6.1,16.7,10.1,1925.7,6.8,,,34.8,7.2,1.4,142.3,,,,,,,,,,,,,,,,,,,,,,,,,11.99
PickGe00,George Pickens,PIT,wr,@ 10:11 PM EDT,22,12.0,,,,,,,,,,,,0.7,0.1,,3.3,28.8,42.7,3.1,638.7,,,,,,,,,,,,,,,,,,,,,10.46
MurrKy00,Kyler Murray,ARI,qb,@ 10:11 PM EDT,26,9.5,,258.8,173.8,94.2,7.2,12.0,9.9,1748.7,6.8,,,39.8,9.9,1.6,206.7,,,,,,,,,,,,,,,,,,,,,,,,,12.93
AtweTu00,Tutu Atwell,LAR,wr,@ 10:11 PM EDT,24,12.0,,,,,,,,,,,,5.4,1.5,0.1,34.7,27.7,43.6,2.1,596.0,0.0,27.2,0.0,15.5,,,,,,,,,,,,,,,,,9.99
JoneZa00,Zay Jones,JAX,wr,@ 10:11 PM EDT,28,12.0,,,,,,,,,,,,1.1,0.3,0.0,7.7,25.6,45.8,3.7,483.0,,,,,,,,,,,,,,,,,,,,,9.75
WoodRo01,Robert Woods,HOU,wr,@ 10:11 PM EDT,31,12.0,,,,,,,,,,,,,,,,26.6,47.0,2.6,517.0,,,0.1,61.9,,,,,,,,,,,,,,,,,9.54
WilsZa00,Zach Wilson,NYJ,qb,@ 10:11 PM EDT,24,10.8,,271.8,168.3,97.1,8.5,13.3,11.5,1790.7,6.6,,,23.0,4.9,0.9,101.0,,,,,,,,,,,,,,,,,,,,,,,,,10.51
MattAl01,Alexander Mattison,MIN,rb,@ 10:11 PM EDT,25,11.7,,,,,,,,,,,,119.0,21.7,2.9,468.0,10.5,24.6,1.6,155.7,,,,,,,,,,,,,,,,,,,,,9.68
SmitJa02,Jaxon Smith-Njigba,SEA,wr,@ 10:11 PM EDT,21,12.7,,,,,,,,,,,,0.7,0.1,,3.3,25.6,47.9,2.8,472.3,,,,,,,,,,,,,,,,,,,,,8.84
WilsMi01,Michael Wilson,ARI,wr,@ 10:11 PM EDT,23,12.0,,,,,,,,,,,,,,,,25.1,41.4,2.9,515.3,,,,,,,,,,,,,,,,,,,,,9.21
SamuCu00,Curtis Samuel,WAS,wr,@ 10:11 PM EDT,27,12.0,,,,,,,,,,,,8.3,2.3,0.4,47.0,24.1,43.9,2.2,458.3,,,,,,,,,,,,,,,,,,,,,9.2
NjokDa00,David Njoku,CLE,te,@ 10:11 PM EDT,27,12.7,,,,,,,,,,,,,,,,25.1,43.8,2.9,490.3,,,,,,,,,,,,,,,,,,,,,8.7
BoydTy00,Tyler Boyd,CIN,wr,@ 10:11 PM EDT,28,12.0,,,,,,,,,,,,,,,,25.5,45.1,2.5,498.0,,,,,,,,,,,,,,,,,,,,,9.17
EdwaGu00,Gus Edwards,BAL,rb,@ 10:11 PM EDT,28,11.7,,,,,,,,,,,,133.5,30.9,4.6,656.7,3.6,9.0,0.4,66.3,,,,,,,,,,,,,,,,,,,,,9.43
MimsMa00,Marvin Mims Jr.,DEN,wr,@ 10:11 PM EDT,21,11.9,,,,,,,,,,,,3.6,0.7,0.0,16.3,24.6,36.2,2.8,549.7,0.1,138.6,0.2,128.9,,,,,,,,,,,,,,,,,9.26
ErtzZa00,Zach Ertz,ARI,te,@ 10:11 PM EDT,32,12.0,,,,,,,,,,,,,,,,24.5,48.7,3.2,418.3,,,,,,,,,,,,,,,,,,,,,9.16
JohnQu01,Quentin Johnston,LAC,wr,@ 10:11 PM EDT,22,12.3,,,,,,,,,,,,1.1,0.2,0.0,3.7,24.4,39.8,3.2,503.0,,,,,,,,,,,,,,,,,,,,,8.95
LondDr00,Drake London,ATL,wr,@ 10:11 PM EDT,22,12.0,,,,,,,,,,,,,,,,24.5,41.8,3.2,485.3,,,,,,,,,,,,,,,,,,,,,9.15
JohnRo07,Roschon Johnson,CHI,rb,@ 10:11 PM EDT,22,11.3,,,,,,,,,,,,96.6,20.6,3.5,425.7,10.3,22.8,1.1,169.7,,,,,,,,,,,,,,,,,,,,,9.62
HarrNa00,Najee Harris,PIT,rb,@ 10:11 PM EDT,25,11.7,,,,,,,,,,,,140.9,26.2,4.0,553.3,6.5,15.6,0.6,109.0,,,,,,,,,,,,,,,,,,,,,9.3
KittGe00,George Kittle,SF,te,@ 10:11 PM EDT,30,11.7,,,,,,,,,,,,,,,,22.9,37.2,4.1,462.7,,,,,,,,,,,,,,,,,,,,,9.28
WillJa08,Javonte Williams,DEN,rb,@ 10:11 PM EDT,23,11.4,,,,,,,,,,,,106.1,19.8,2.7,424.3,10.9,25.2,1.3,168.3,,,,,,,,,,,,,,,,,,,,,9.48
GoedDa00,Dallas Goedert,PHI,te,@ 10:11 PM EDT,28,11.7,,,,,,,,,,,,,,,,24.7,43.6,2.8,478.0,,,,,,,,,,,,,,,,,,,,,9.26
DownJo00,Josh Downs,IND,wr,@ 10:11 PM EDT,22,12.0,,,,,,,,,,,,1.3,0.3,,6.7,24.3,43.2,2.8,469.3,,,0.0,35.2,,,,,,,,,,,,,,,,,8.96
BurkTr00,Treylon Burks,TEN,wr,@ 10:11 PM EDT,23,11.9,,,,,,,,,,,,2.4,0.6,0.0,14.3,24.2,37.5,2.5,525.7,,,,,,,,,,,,,,,,,,,,,8.99
CookBr01,Brandin Cooks,DAL,wr,@ 10:11 PM EDT,30,12.0,,,,,,,,,,,,,,,,24.2,41.6,2.8,480.7,,,,,,,,,,,,,,,,,,,,,8.89
MoodJa44,Jake Moody,SF,pk,@ 10:11 PM EDT,23,12.0,,,,,,,,,,,,,,,,,,,,,,,,40.5,39.0,,26.5,22.5,4.0,,,,,,,,,,,8.88
RiceRa01,Rashee Rice,KC,wr,@ 10:11 PM EDT,23,11.8,,,,,,,,,,,,1.1,0.2,0.0,3.7,23.3,39.2,3.3,467.0,,,,,,,,,,,,,,,,,,,,,9.02
AllgTy00,Tyler Allgeier,ATL,rb,@ 10:11 PM EDT,23,11.7,,,,,,,,,,,,121.3,25.2,3.9,530.0,6.6,15.2,0.5,115.0,,,,,,,,,,,,,,,,,,,,,9.03
HenrHu00,Hunter Henry,NE,te,@ 10:11 PM EDT,28,12.0,,,,,,,,,,,,,,,,22.8,39.0,3.3,451.7,,,,,,,,,,,,,,,,,,,,,8.66
WallDa00,Darren Waller,NYG,te,@ 10:11 PM EDT,31,12.0,,,,,,,,,,,,,,,,23.2,41.1,2.9,448.3,,,,,,,,,,,,,,,,,,,,,8.63
ReedJa01,Jayden Reed,GB,wr,@ 10:11 PM EDT,23,12.0,,,,,,,,,,,,1.3,0.3,,6.7,22.7,34.9,3.2,488.7,0.0,39.6,0.2,125.0,,,,,,,,,,,,,,,,,8.62
HerbKh00,Khalil Herbert,CHI,rb,@ 10:11 PM EDT,25,9.7,,,,,,,,,,,,102.8,22.0,2.3,492.0,8.5,19.0,1.0,144.7,,,,,,,,,,,,,,,,,,,,,10.51
SpeaTy00,Tyjae Spears,TEN,rb,@ 10:11 PM EDT,23,11.7,,,,,,,,,,,,70.3,14.8,2.1,317.7,13.3,28.8,1.0,225.0,,,,,,,,,,,,,,,,,,,,,8.63
TuckJu44,Justin Tucker,BAL,pk,@ 10:11 PM EDT,33,12.0,,,,,,,,,,,,,,,,,,,,,,,,29.0,27.5,,28.0,24.0,4.0,,,,,,,,,,,8.29
FergJa01,Jake Ferguson,DAL,te,@ 10:11 PM EDT,24,12.0,,,,,,,,,,,,,,,,21.6,40.3,3.3,392.0,,,,,,,,,,,,,,,,,,,,,8.29
ElliEz00,Ezekiel Elliott,NE,rb,@ 10:11 PM EDT,28,11.7,,,,,,,,,,,,100.4,19.5,3.4,401.0,8.7,21.2,0.6,131.3,,,,,,,,,,,,,,,,,,,,,8.36
BassTy44,Tyler Bass,BUF,pk,@ 10:11 PM EDT,26,12.0,,,,,,,,,,,,,,,,,,,,,,,,36.5,34.5,,25.5,21.0,4.5,,,,,,,,,,,8.13
McKiJe01,Jerick McKinnon,KC,rb,@ 10:11 PM EDT,31,11.3,,,,,,,,,,,,36.4,7.4,1.4,150.0,14.6,29.3,3.6,240.0,,,,,,,,,,,,,,,,,,,,,8.64
ShahRa00,Rashid Shaheed,NO,wr,@ 10:11 PM EDT,25,12.0,,,,,,,,,,,,5.4,1.3,0.0,31.0,22.0,34.2,1.7,487.0,0.0,108.6,0.1,92.1,,,,,,,,,,,,,,,,,8.01
PeriSa00,Samaje Perine,DEN,rb,@ 10:11 PM EDT,28,11.7,,,,,,,,,,,,68.7,13.6,2.5,276.3,12.1,26.8,1.3,194.7,,,,,,,,,,,,,,,,,,,,,8.21
RobiWa00,Wan&apos;Dale Robinson,NYG,wr,@ 10:11 PM EDT,22,12.0,,,,,,,,,,,,3.7,1.1,0.0,27.0,22.0,42.1,1.7,404.7,,,,,,,,,,,,,,,,,,,,,7.97
BourKe00,Kendrick Bourne,NE,wr,@ 10:11 PM EDT,28,12.0,,,,,,,,,,,,3.1,0.7,,17.7,21.2,38.1,2.4,411.0,,,,,,,,,,,,,,,,,,,,,7.93
MyerJa44,Jason Myers,SEA,pk,@ 10:11 PM EDT,32,13.0,,,,,,,,,,,,,,,,,,,,,,,,31.0,29.0,,27.0,22.0,5.0,,,,,,,,,,,7.31
HigbTy01,Tyler Higbee,LAR,te,@ 10:11 PM EDT,30,12.0,,,,,,,,,,,,,,,,21.6,40.6,2.1,404.0,,,,,,,,,,,,,,,,,,,,,7.8
DickCa44,Cameron Dicker,LAC,pk,@ 10:11 PM EDT,23,13.0,,,,,,,,,,,,,,,,,,,,,,,,34.0,32.0,,24.5,20.5,4.0,,,,,,,,,,,7.19
AubrBr00,Brandon Aubrey,DAL,pk,@ 10:11 PM EDT,28,12.0,,,,,,,,,,,,,,,,,,,,,,,,36.0,34.0,,23.5,19.5,4.0,,,,,,,,,,,7.71
KincDa00,Dalton Kincaid,BUF,te,@ 10:11 PM EDT,24,11.9,,,,,,,,,,,,,,,,19.4,36.6,3.5,347.0,,,,,,,,,,,,,,,,,,,,,7.76
PattRi44,Riley Patterson,DET,pk,@ 10:11 PM EDT,25,12.0,,,,,,,,,,,,,,,,,,,,,,,,34.0,32.0,,24.0,20.0,4.0,,,,,,,,,,,7.67
LazaAl00,Allen Lazard,NYJ,wr,@ 10:11 PM EDT,27,12.0,,,,,,,,,,,,,,,,20.0,30.7,3.0,431.3,,,,,,,,,,,,,,,,,,,,,7.66
HopkDu44,Dustin Hopkins,CLE,pk,@ 10:11 PM EDT,33,13.0,,,,,,,,,,,,,,,,,,,,,,,,32.0,30.0,,24.6,20.5,4.1,,,,,,,,,,,7.04
DillA.00,AJ Dillon,GB,rb,@ 10:11 PM EDT,25,11.7,,,,,,,,,,,,114.5,22.1,4.1,446.0,4.5,11.0,0.6,80.3,,,,,,,,,,,,,,,,,,,,,7.78
GayxMa44,Matt Gay,IND,pk,@ 10:11 PM EDT,29,12.0,,,,,,,,,,,,,,,,,,,,,,,,28.5,26.5,,25.5,21.0,4.5,,,,,,,,,,,7.46
ButkHa99,Harrison Butker,KC,pk,@ 10:11 PM EDT,28,12.0,,,,,,,,,,,,,,,,,,,,,,,,41.0,38.0,,22.0,17.0,5.0,,,,,,,,,,,7.42
MoorSk00,Skyy Moore,KC,wr,@ 10:11 PM EDT,23,12.0,,,,,,,,,,,,5.8,1.3,0.0,31.0,19.6,33.0,2.0,404.0,,,,,,,,,,,,,,,,,,,,,7.39
GainKe00,Kenneth Gainwell,PHI,rb,@ 10:11 PM EDT,24,11.3,,,,,,,,,,,,85.7,18.1,3.2,372.3,7.1,17.2,0.8,111.0,,,,,,,,,,,,,,,,,,,,,7.78
ElliJa98,Jake Elliott,PHI,pk,@ 10:11 PM EDT,28,12.0,,,,,,,,,,,,,,,,,,,,,,,,42.0,40.0,,19.5,16.0,3.5,,,,,,,,,,,7.33
SandJa44,Jason Sanders,MIA,pk,@ 10:11 PM EDT,27,12.0,,,,,,,,,,,,,,,,,,,,,,,,39.0,37.0,,21.0,17.0,4.0,,,,,,,,,,,7.33
OsboKJ00,K.J. Osborn,MIN,wr,@ 10:11 PM EDT,26,12.0,,,,,,,,,,,,1.5,0.4,,9.3,18.3,30.1,3.2,374.7,,,,,,,,,,,,,,,,,,,,,7.33
McMaBr44,Brandon McManus,JAX,pk,@ 10:11 PM EDT,32,12.0,,,,,,,,,,,,,,,,,,,,,,,,29.5,27.5,,24.5,20.0,4.5,,,,,,,,,,,7.29
GrupBl00,Blake Grupe,NO,pk,@ 10:11 PM EDT,24,12.0,,,,,,,,,,,,,,,,,,,,,,,,20.0,27.0,,24.5,20.0,4.5,,,,,,,,,,,7.25
PittKy00,Kyle Pitts,ATL,te,@ 10:11 PM EDT,23,12.0,,,,,,,,,,,,1.8,0.5,0.1,11.3,19.4,32.4,2.2,399.7,,,,,,,,,,,,,,,,,,,,,7.25
MusgLu00,Luke Musgrave,GB,te,@ 10:11 PM EDT,23,12.0,,,,,,,,,,,,,,,,18.9,34.4,2.7,356.7,,,,,,,,,,,,,,,,,,,,,7.19
JoseGr44,Greg Joseph,MIN,pk,@ 10:11 PM EDT,29,12.0,,,,,,,,,,,,,,,,,,,,,,,,30.0,27.5,,23.5,19.5,4.0,,,,,,,,,,,7.17
ParkDe01,DeVante Parker,NE,wr,@ 10:11 PM EDT,30,12.0,,,,,,,,,,,,,,,,20.0,31.9,1.8,432.7,,,,,,,,,,,,,,,,,,,,,7.16
FreiPa00,Pat Freiermuth,PIT,te,@ 10:11 PM EDT,25,11.3,,,,,,,,,,,,,,,,18.8,34.1,2.7,357.3,,,,,,,,,,,,,,,,,,,,,7.58
ThomLo01,Logan Thomas,WAS,te,@ 10:11 PM EDT,32,11.5,,,,,,,,,,,,,,,,18.7,35.8,2.8,334.0,,,,,,,,,,,,,,,,,,,,,7.48
WillJa09,Jameson Williams,DET,wr,@ 10:11 PM EDT,22,11.5,,,,,,,,,,,,3.2,0.9,0.0,22.0,18.0,26.0,2.7,409.3,,,,,,,,,,,,,,,,,,,,,7.47
McPhEv44,Evan McPherson,CIN,pk,@ 10:11 PM EDT,24,12.0,,,,,,,,,,,,,,,,,,,,,,,,28.6,27.0,,24.0,19.5,4.5,,,,,,,,,,,7.13
OttoCa00,Cade Otton,TB,te,@ 10:11 PM EDT,24,12.7,,,,,,,,,,,,,,,,18.4,34.6,2.8,336.3,,,,,,,,,,,,,,,,,,,,,6.72
FolkNi44,Nick Folk,TEN,pk,@ 10:11 PM EDT,39,12.0,,,,,,,,,,,,,,,,,,,,,,,,27.0,25.0,,25.0,20.0,5.0,,,,,,,,,,,7.08
GibsAn00,Antonio Gibson,WAS,rb,@ 10:11 PM EDT,25,11.7,,,,,,,,,,,,33.2,6.5,1.1,134.7,15.6,33.0,1.1,264.3,0.1,165.8,,,,,,,,,,,,,,,,,,,7.28
SchuDa00,Dalton Schultz,HOU,te,@ 10:11 PM EDT,27,12.0,,,,,,,,,,,,,,,,18.0,33.5,3.0,328.3,,,,,,,,,,,,,,,,,,,,,7.05
RylaCh00,Chad Ryland,NE,pk,@ 10:11 PM EDT,24,12.0,,,,,,,,,,,,,,,,,,,,,,,,23.5,21.7,,26.3,20.8,5.5,,,,,,,,,,,7.01
GallMi00,Michael Gallup,DAL,wr,@ 10:11 PM EDT,27,12.0,,,,,,,,,,,,,,,,18.8,31.7,2.3,383.7,,,,,,,,,,,,,,,,,,,,,7
MoonDa00,Darnell Mooney,CHI,wr,@ 10:11 PM EDT,26,12.0,,,,,,,,,,,,,,,,18.7,30.8,2.4,388.0,,,,,,,,,,,,,,,,,,,,,7
CarlAn44,Anders Carlson,GB,pk,@ 10:11 PM EDT,25,12.0,,,,,,,,,,,,,,,,,,,,,,,,25.0,22.5,,25.5,20.5,5.0,,,,,,,,,,,7
HuntKa00,Kareem Hunt,CLE,rb,@ 10:11 PM EDT,28,12.3,,,,,,,,,,,,85.8,17.2,2.7,360.3,7.0,16.2,0.7,119.0,,,,,,,,,,,,,,,,,,,,,6.79
KnoxDa00,Dawson Knox,BUF,te,@ 10:11 PM EDT,26,11.9,,,,,,,,,,,,,,,,17.3,31.4,3.4,320.7,,,,,,,,,,,,,,,,,,,,,7.05
CharZa00,Zach Charbonnet,SEA,rb,@ 10:11 PM EDT,22,12.3,,,,,,,,,,,,72.5,16.1,2.5,340.7,7.9,18.1,0.7,132.0,,,,,,,,,,,,,,,,,,,,,6.78
GanoGr44,Graham Gano,NYG,pk,@ 10:11 PM EDT,36,12.0,,,,,,,,,,,,,,,,,,,,,,,,23.4,22.0,,25.5,20.5,5.0,,,,,,,,,,,6.96
PineEd44,Eddy Piñeiro,CAR,pk,@ 10:11 PM EDT,28,12.0,,,,,,,,,,,,,,,,,,,,,,,,22.5,20.5,,26.0,21.0,5.0,,,,,,,,,,,6.96
CarlDa44,Daniel Carlson,LV,pk,@ 10:11 PM EDT,28,12.0,,,,,,,,,,,,,,,,,,,,,,,,25.0,23.0,,25.0,20.0,5.0,,,,,,,,,,,6.92
JohnJu00,Juwan Johnson,NO,te,@ 10:11 PM EDT,27,12.0,,,,,,,,,,,,,,,,18.0,31.3,2.7,356.0,,,,,,,,,,,,,,,,,,,,,6.91
ClarDJ00,D.J. Chark Jr,CAR,wr,@ 10:11 PM EDT,27,12.0,,,,,,,,,,,,,,,,18.6,27.6,2.1,421.0,,,,,,,,,,,,,,,,,,,,,6.85
KooxYo99,Younghoe Koo,ATL,pk,@ 10:11 PM EDT,29,12.0,,,,,,,,,,,,,,,,,,,,,,,,23.2,21.2,,24.0,20.3,3.7,,,,,,,,,,,6.84
CookDa00,Dalvin Cook,NYJ,rb,@ 10:11 PM EDT,28,11.7,,,,,,,,,,,,86.9,15.6,1.9,341.0,8.4,19.9,0.7,132.3,,,,,,,,,,,,,,,,,,,,,7.03
HubbCh00,Chuba Hubbard,CAR,rb,@ 10:11 PM EDT,24,11.7,,,,,,,,,,,,77.1,14.7,1.8,322.0,9.2,21.2,0.6,150.7,,,,,,,,,,,,,,,,,,,,,7
PratMa44,Matt Prater,ARI,pk,@ 10:11 PM EDT,39,12.0,,,,,,,,,,,,,,,,,,,,,,,,25.0,23.0,,23.5,19.5,4.0,,,,,,,,,,,6.79
EverGe00,Gerald Everett,LAC,te,@ 10:11 PM EDT,29,12.7,,,,,,,,,,,,,,,,17.5,32.6,2.6,326.3,,,,,,,,,,,,,,,,,,,,,6.37
BoswCh44,Chris Boswell,PIT,pk,@ 10:11 PM EDT,32,12.0,,,,,,,,,,,,,,,,,,,,,,,,22.5,21.1,,22.2,19.5,2.7,,,,,,,,,,,6.63
MingJo00,Jonathan Mingo,CAR,wr,@ 10:11 PM EDT,22,12.0,,,,,,,,,,,,0.7,0.1,,3.3,17.9,31.3,1.9,360.3,,,,,,,,,,,,,,,,,,,,,6.58
ToneKa00,Kadarius Toney,KC,wr,@ 10:11 PM EDT,24,12.0,,,,,,,,,,,,7.3,2.0,0.4,39.0,16.2,28.4,2.0,323.7,,,,,,,,,,,,,,,,,,,,,6.57
MaheBr44,Brett Maher,FA,pk,@ 10:11 PM EDT,33,12.0,,,,,,,,,,,,,,,,,,,,,,,,25.5,23.6,,21.1,18.4,2.7,,,,,,,,,,,6.57
ZuerGr44,Greg Zuerlein,NYJ,pk,@ 10:11 PM EDT,35,12.0,,,,,,,,,,,,,,,,,,,,,,,,28.2,26.0,,22.0,17.6,4.4,,,,,,,,,,,6.57
ConkTy00,Tyler Conklin,NYJ,te,@ 10:11 PM EDT,28,12.0,,,,,,,,,,,,,,,,18.5,34.9,1.4,350.3,,,,,,,,,,,,,,,,,,,,,6.55
SantCa44,Cairo Santos,CHI,pk,@ 10:11 PM EDT,31,12.0,,,,,,,,,,,,,,,,,,,,,,,,27.5,25.5,,19.8,17.6,2.2,,,,,,,,,,,6.53
SlyeJo44,Joey Slye,WAS,pk,@ 10:11 PM EDT,27,12.0,,,,,,,,,,,,,,,,,,,,,,,,24.0,21.1,,21.5,19.0,2.5,,,,,,,,,,,6.51
FairKa99,Ka&apos;imi Fairbairn,HOU,pk,@ 10:11 PM EDT,29,12.0,,,,,,,,,,,,,,,,,,,,,,,,24.5,22.5,,23.0,18.5,4.5,,,,,,,,,,,6.5
McLaCh44,Chase McLaughlin,TB,pk,@ 10:11 PM EDT,27,13.0,,,,,,,,,,,,,,,,,,,,,,,,22.2,20.6,,22.9,19.1,3.8,,,,,,,,,,,5.99
BerrBr00,Braxton Berrios,MIA,wr,@ 10:11 PM EDT,28,12.0,,,,,,,,,,,,2.7,0.5,,13.3,16.2,30.1,2.5,302.7,,,0.1,110.0,,,,,,,,,,,,,,,,,6.38
ReynJo00,Josh Reynolds,DET,wr,@ 10:11 PM EDT,28,12.0,,,,,,,,,,,,,,,,15.9,24.3,3.0,343.3,,,,,,,,,,,,,,,,,,,,,6.37
SmitJu00,JuJu Smith-Schuster,NE,wr,@ 10:11 PM EDT,26,10.9,,,,,,,,,,,,,,,,17.3,32.4,1.9,326.0,,,,,,,,,,,,,,,,,,,,,7.03
SmitIr01,Irv Smith Jr.,CIN,te,@ 10:11 PM EDT,25,12.0,,,,,,,,,,,,,,,,16.5,32.8,2.5,288.3,,,,,,,,,,,,,,,,,,,,,6.37
MurrLa00,Latavius Murray,BUF,rb,@ 10:11 PM EDT,33,11.7,,,,,,,,,,,,56.4,12.8,3.7,224.3,6.7,15.6,0.7,113.3,,,,,,,,,,,,,,,,,,,,,6.48
OkonCh00,Chigoziem Okonkwo,TEN,te,@ 10:11 PM EDT,24,12.0,,,,,,,,,,,,1.3,0.1,,3.3,17.1,31.1,1.8,335.0,,,,,,,,,,,,,,,,,,,,,6.3
